ID,Project_Code,Region,District,Education,Sector,Indicator,Indicator_Type,Crop,Water_Source,Irrigation,Baseline,Target,Achieved,Yield,Variance,Achievement_Status,Reporting_Period,Month,Year,Beneficiaries_Target,Beneficiaries_Reached,Budget_UGX,Expenditure_UGX,Donor,Implementing_Partner,Income_UGX
1215,UG-2024-1875,Western,Mbarara,Primary,Livelihood,% HH with Improved Water,Outcome,Livelihood,Borehole,No,30.9,51.6,55.3,107.1,3.7,Achieved,Q2 2024,Jan,2024,11033,18680,59132840,137783146,UNHCR,DRC,172078
1216,UG-2024-1876,Northern,Kampala,Primary,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,37.3,62.2,39.3,63.1,-22.9,At Risk,Q2 2024,Jan,2024,16792,20399,121047271,50964951,USAID,World Vision,1016189
1217,UG-2024-1877,Central,Gulu,Primary,Health,% Children Immunized,Output,Health,Borehole,No,45.7,76.1,44.7,58.8,-31.4,At Risk,Q2 2024,Jan,2024,11942,18577,155596567,149971577,USAID,IRC,1953710
1218,UG-2024-1878,Western,Mbarara,None,Protection,% HH with Improved Water,Output,Protection,Borehole,No,54.8,91.3,51.8,56.7,-39.5,At Risk,Q1 2024,Jan,2024,1421,4681,194576151,114378278,EU,IRC,1958119
1219,UG-2024-1879,Eastern,Gulu,Secondary,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,34.1,56.8,56.5,99.5,-0.3,On Track,Q2 2024,Jan,2024,18652,16927,162954528,87214634,USAID,World Vision,985485
1220,UG-2024-1880,Eastern,Mbarara,None,WASH,% Children Immunized,Outcome,WASH,Borehole,No,49.9,83.2,81.3,97.8,-1.9,On Track,Q2 2024,Jan,2024,4992,4487,132631622,39711394,EU,DRC,1922258
1221,UG-2024-1881,Central,Gulu,Secondary,Protection,% HH with Latrine,Output,Protection,Borehole,No,52.8,88.1,84.4,95.8,-3.7,On Track,Q1 2024,Jan,2024,6413,6365,64261519,176251193,USAID,World Vision,647686
1222,UG-2024-1882,Western,Gulu,Primary,Education,% HH with Latrine,Outcome,Education,Borehole,No,56.3,93.9,55.0,58.6,-38.8,At Risk,Q1 2024,Jan,2024,4860,18273,131980173,66241927,USAID,World Vision,164385
1223,UG-2024-1883,Eastern,Gulu,None,Education,% HH with Latrine,Output,Education,Borehole,No,40.1,66.9,48.9,73.1,-18.0,At Risk,Q2 2024,Jan,2024,14734,1203,125887817,83794796,USAID,IRC,404271
1224,UG-2024-1884,Eastern,Gulu,None,Education,% Children Immunized,Output,Education,Borehole,No,50.8,84.7,70.6,83.3,-14.2,On Track,Q1 2024,Jan,2024,16895,5535,117278975,158689798,EU,DRC,799468
1225,UG-2024-1885,Western,Kampala,Primary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,42.6,71.0,58.4,82.3,-12.5,On Track,Q1 2024,Jan,2024,9234,1807,37963709,59004817,USAID,IRC,1181832
1226,UG-2024-1886,Western,Mbarara,Primary,Protection,% HH with Improved Water,Output,Protection,Borehole,No,52.4,87.3,92.5,105.9,5.1,Achieved,Q1 2024,Jan,2024,10350,6086,87277954,143266828,USAID,World Vision,570747
1227,UG-2024-1887,Eastern,Gulu,Primary,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,43.2,71.9,49.0,68.1,-23.0,At Risk,Q2 2024,Jan,2024,7173,5193,34691018,98066243,USAID,IRC,1646954
1228,UG-2024-1888,Central,Kampala,None,Food Security,% Children Immunized,Outcome,Food Security,Borehole,No,56.3,93.8,87.1,92.9,-6.7,On Track,Q2 2024,Jan,2024,6187,16873,68950106,11437579,USAID,IRC,467429
1229,UG-2024-1889,Western,Mbarara,Secondary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,32.4,54.0,53.8,99.8,-0.1,On Track,Q2 2024,Jan,2024,12157,15819,150636877,58057207,UNHCR,World Vision,1922158
1230,UG-2024-1890,Northern,Gulu,None,Education,% HH with Latrine,Output,Education,Borehole,No,33.7,56.1,66.0,117.6,9.9,Achieved,Q2 2024,Jan,2024,11347,17846,105048385,73514266,USAID,World Vision,1976990
1231,UG-2024-1891,Western,Gulu,None,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,34.4,57.3,42.7,74.5,-14.6,At Risk,Q2 2024,Jan,2024,13349,5793,162004202,75418028,UNHCR,IRC,359317
1232,UG-2024-1892,Western,Gulu,None,Health,% HH with Improved Water,Output,Health,Borehole,No,38.7,64.5,65.1,101.0,0.7,Achieved,Q2 2024,Jan,2024,14830,18657,179499256,115425474,USAID,DRC,1802531
1233,UG-2024-1893,Western,Mbarara,None,Health,% HH with Improved Water,Output,Health,Borehole,No,34.9,58.2,63.2,108.7,5.1,Achieved,Q1 2024,Jan,2024,16234,1473,52585371,19023307,UNHCR,World Vision,1373343
1234,UG-2024-1894,Western,Kampala,Primary,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,33.1,55.2,47.1,85.3,-8.1,On Track,Q1 2024,Jan,2024,11248,550,92386636,46566659,UNHCR,DRC,1337620
1235,UG-2024-1895,Central,Kampala,Secondary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,50.6,84.3,51.2,60.7,-33.1,At Risk,Q1 2024,Jan,2024,3829,21516,107280038,38543281,USAID,DRC,1625740
1236,UG-2024-1896,Eastern,Kampala,Secondary,Education,% Children Immunized,Outcome,Education,Borehole,No,39.7,66.1,62.8,95.0,-3.3,On Track,Q1 2024,Jan,2024,5037,5580,192133327,85651199,USAID,IRC,1095538
1237,UG-2024-1897,Eastern,Kampala,None,Food Security,% Children Immunized,Outcome,Food Security,Borehole,No,50.7,84.4,75.3,89.1,-9.2,On Track,Q2 2024,Jan,2024,5668,19097,184623502,45872068,USAID,DRC,1987085
1238,UG-2024-1898,Eastern,Mbarara,Secondary,Education,% Children Immunized,Outcome,Education,Borehole,No,32.4,54.0,54.5,100.8,0.4,Achieved,Q1 2024,Jan,2024,9158,13506,190396182,91869721,EU,World Vision,661619
1239,UG-2024-1899,Western,Mbarara,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,35.4,59.0,56.2,95.2,-2.8,On Track,Q2 2024,Jan,2024,1381,21859,33853606,93531187,UNHCR,World Vision,909849
1240,UG-2024-1900,Western,Gulu,Primary,WASH,% Children Immunized,Outcome,WASH,Borehole,No,43.4,72.4,54.1,74.8,-18.2,At Risk,Q1 2024,Jan,2024,1418,15522,131984520,23385431,UNHCR,DRC,1356277
1241,UG-2024-1901,Eastern,Mbarara,Secondary,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,40.2,66.9,72.2,107.8,5.2,Achieved,Q1 2024,Jan,2024,3415,21396,47626806,9900999,USAID,IRC,776895
1242,UG-2024-1902,Northern,Gulu,Primary,WASH,% Children Immunized,Output,WASH,Borehole,No,52.8,88.0,85.2,96.8,-2.8,On Track,Q1 2024,Jan,2024,19226,20688,57722092,56599257,USAID,DRC,709046
1243,UG-2024-1903,Northern,Kampala,None,Protection,% Children Immunized,Output,Protection,Borehole,No,51.5,85.9,106.5,124.0,20.6,Achieved,Q1 2024,Jan,2024,4679,6961,19871666,28171473,UNHCR,World Vision,241770
1244,UG-2024-1904,Eastern,Kampala,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,34.3,57.1,54.0,94.5,-3.1,On Track,Q1 2024,Jan,2024,5004,9195,166782748,56768115,EU,World Vision,1847705
1245,UG-2024-1905,Eastern,Gulu,Secondary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,46.1,76.8,45.7,59.5,-31.1,At Risk,Q1 2024,Jan,2024,18696,14117,132857378,27167299,USAID,DRC,1620872
1246,UG-2024-1906,Eastern,Kampala,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,45.2,75.4,55.8,74.1,-19.5,At Risk,Q1 2024,Jan,2024,5088,8711,40282295,133131222,UNHCR,IRC,564949
1247,UG-2024-1907,Western,Gulu,Secondary,Livelihood,% HH with Latrine,Output,Livelihood,Borehole,No,45.3,75.5,90.2,119.5,14.7,Achieved,Q2 2024,Jan,2024,15235,6207,176269895,86603122,USAID,IRC,942672
1248,UG-2024-1908,Central,Mbarara,Secondary,Education,% Children Immunized,Output,Education,Borehole,No,40.6,67.6,54.6,80.8,-13.0,On Track,Q2 2024,Jan,2024,5248,8239,58564812,101224490,EU,IRC,1351864
1249,UG-2024-1909,Northern,Kampala,None,Education,% HH with Improved Water,Outcome,Education,Borehole,No,43.9,73.1,45.7,62.5,-27.4,At Risk,Q1 2024,Jan,2024,6784,13730,155797379,99147260,EU,DRC,604637
1250,UG-2024-1910,Central,Gulu,Primary,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,47.3,78.8,66.8,84.7,-12.1,On Track,Q1 2024,Jan,2024,2463,8484,192678750,153554091,EU,IRC,1482111
1251,UG-2024-1911,Western,Gulu,None,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,47.3,78.9,97.8,124.1,19.0,Achieved,Q2 2024,Jan,2024,14677,4042,100186231,35678628,EU,IRC,680224
1252,UG-2024-1912,Eastern,Kampala,None,Protection,% HH with Improved Water,Output,Protection,Borehole,No,30.5,50.8,61.7,121.5,10.9,Achieved,Q1 2024,Jan,2024,17654,9949,60294277,156423835,EU,IRC,742369
1253,UG-2024-1913,Central,Mbarara,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,42.9,71.6,75.9,106.1,4.3,Achieved,Q1 2024,Jan,2024,19466,13247,103599507,124648456,UNHCR,DRC,1922758
1254,UG-2024-1914,Eastern,Mbarara,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,48.7,81.2,82.0,100.9,0.8,Achieved,Q1 2024,Jan,2024,15720,12351,118146250,98133469,EU,DRC,239940
1255,UG-2024-1915,Central,Mbarara,Primary,Health,% HH with Latrine,Outcome,Health,Borehole,No,35.3,58.9,37.2,63.2,-21.7,At Risk,Q1 2024,Jan,2024,19605,9660,29225488,12768524,EU,World Vision,369719
1256,UG-2024-1916,Eastern,Gulu,Secondary,Education,% HH with Improved Water,Outcome,Education,Borehole,No,46.4,77.4,78.4,101.3,1.0,Achieved,Q2 2024,Jan,2024,564,3486,50922380,75935060,UNHCR,IRC,631574
1257,UG-2024-1917,Northern,Mbarara,None,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,55.4,92.3,66.4,72.0,-25.9,At Risk,Q2 2024,Jan,2024,18442,12942,165592393,90966110,UNHCR,World Vision,1145719
1258,UG-2024-1918,Northern,Kampala,Secondary,Education,% Children Immunized,Outcome,Education,Borehole,No,32.2,53.7,29.9,55.8,-23.7,At Risk,Q2 2024,Jan,2024,12038,14801,169731117,127791462,USAID,DRC,177654
1259,UG-2024-1919,Eastern,Mbarara,None,Health,% HH with Latrine,Output,Health,Borehole,No,44.2,73.6,47.0,63.9,-26.6,At Risk,Q1 2024,Jan,2024,15050,13396,99837579,176622780,USAID,IRC,134618
1260,UG-2024-1920,Northern,Kampala,Primary,Livelihood,% HH with Latrine,Output,Livelihood,Borehole,No,38.1,63.5,78.3,123.3,14.8,Achieved,Q2 2024,Jan,2024,17901,3917,188704343,108647233,USAID,World Vision,1372198
1261,UG-2024-1921,Eastern,Mbarara,None,WASH,% HH with Latrine,Output,WASH,Borehole,No,35.7,59.4,52.6,88.5,-6.8,On Track,Q1 2024,Jan,2024,8942,12509,79481643,114397088,UNHCR,DRC,634895
1262,UG-2024-1922,Eastern,Kampala,Secondary,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,43.8,73.1,73.3,100.4,0.3,Achieved,Q1 2024,Jan,2024,13646,20114,181694135,136465825,UNHCR,World Vision,1318068
1263,UG-2024-1923,Western,Kampala,Secondary,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,55.2,92.1,96.9,105.2,4.8,Achieved,Q1 2024,Jan,2024,16842,19935,99087411,43045902,UNHCR,World Vision,458086
1264,UG-2024-1924,Eastern,Mbarara,None,WASH,% HH with Improved Water,Outcome,WASH,Borehole,No,31.2,52.0,38.0,73.1,-14.0,At Risk,Q1 2024,Jan,2024,14840,16844,180562641,102915876,UNHCR,DRC,973760
1265,UG-2024-1925,Northern,Mbarara,Primary,Livelihood,% HH with Improved Water,Output,Livelihood,Borehole,No,47.2,78.7,94.1,119.6,15.4,Achieved,Q1 2024,Jan,2024,3173,12507,105945623,28661626,UNHCR,World Vision,1639064
1266,UG-2024-1926,Central,Mbarara,Secondary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,39.4,65.6,74.8,114.1,9.2,Achieved,Q2 2024,Jan,2024,7359,5478,169718941,14989798,EU,World Vision,518854
1267,UG-2024-1927,Western,Kampala,None,Food Security,% HH with Latrine,Outcome,Food Security,Borehole,No,48.3,80.6,65.2,81.0,-15.3,On Track,Q1 2024,Jan,2024,16424,6173,39100206,46443081,UNHCR,IRC,1585230
1268,UG-2024-1928,Northern,Kampala,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,34.9,58.1,32.8,56.4,-25.4,At Risk,Q2 2024,Jan,2024,15219,8214,86018194,78400159,EU,World Vision,314643
1269,UG-2024-1929,Northern,Mbarara,Primary,Education,% Children Immunized,Outcome,Education,Borehole,No,30.3,50.5,49.5,98.1,-1.0,On Track,Q1 2024,Jan,2024,3913,20318,76367064,168907505,EU,DRC,1546902
1270,UG-2024-1930,Central,Mbarara,Secondary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,44.5,74.2,58.8,79.2,-15.5,At Risk,Q1 2024,Jan,2024,18629,14338,174136736,89898545,EU,World Vision,1310032
1271,UG-2024-1931,Western,Kampala,None,Health,% HH with Improved Water,Outcome,Health,Borehole,No,46.1,76.9,53.0,68.9,-23.9,At Risk,Q1 2024,Jan,2024,8452,20615,53950994,72851099,USAID,DRC,1089474
1272,UG-2024-1932,Central,Gulu,Secondary,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,54.0,90.0,84.1,93.4,-5.9,On Track,Q2 2024,Jan,2024,5331,354,106547755,88200067,UNHCR,IRC,1948724
1273,UG-2024-1933,Central,Kampala,None,WASH,% HH with Improved Water,Output,WASH,Borehole,No,46.5,77.5,81.9,105.7,4.4,Achieved,Q2 2024,Jan,2024,3847,21516,182511656,111379308,UNHCR,DRC,1698492
1274,UG-2024-1934,Eastern,Kampala,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,41.3,68.9,44.1,64.0,-24.8,At Risk,Q1 2024,Jan,2024,5153,21022,111247789,173955319,USAID,World Vision,793122
1275,UG-2024-1935,Eastern,Gulu,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,32.8,54.6,52.1,95.4,-2.5,On Track,Q1 2024,Jan,2024,11923,8464,179981438,42691510,EU,IRC,208676
1276,UG-2024-1936,Eastern,Kampala,None,Education,% Children Immunized,Output,Education,Borehole,No,48.3,80.6,45.8,56.8,-34.8,At Risk,Q1 2024,Jan,2024,17374,4864,60130300,20099394,USAID,IRC,629906
1277,UG-2024-1937,Eastern,Kampala,None,WASH,% Children Immunized,Outcome,WASH,Borehole,No,35.3,58.9,44.8,76.1,-14.1,At Risk,Q1 2024,Jan,2024,1140,7344,177258355,133927518,USAID,World Vision,1543539
1278,UG-2024-1938,Northern,Gulu,Primary,Protection,% Children Immunized,Output,Protection,Borehole,No,56.2,93.7,96.8,103.4,3.2,Achieved,Q2 2024,Jan,2024,2615,17030,55868731,113358787,USAID,IRC,1797377
1279,UG-2024-1939,Central,Kampala,Primary,Education,% HH with Latrine,Outcome,Education,Borehole,No,45.1,75.2,50.5,67.2,-24.6,At Risk,Q1 2024,Jan,2024,2359,2210,125061834,33708387,EU,World Vision,426925
1280,UG-2024-1940,Northern,Kampala,Primary,Education,% HH with Latrine,Outcome,Education,Borehole,No,49.3,82.1,50.4,61.3,-31.8,At Risk,Q2 2024,Jan,2024,9819,5901,17669324,149572189,USAID,IRC,1525731
1281,UG-2024-1941,Western,Kampala,Primary,Health,% Children Immunized,Outcome,Health,Borehole,No,43.3,72.1,41.5,57.5,-30.6,At Risk,Q2 2024,Jan,2024,16662,6460,192280541,15790330,EU,World Vision,850444
1282,UG-2024-1942,Central,Mbarara,Secondary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,34.9,58.1,53.2,91.5,-5.0,On Track,Q1 2024,Jan,2024,17283,2988,126290788,160342643,USAID,IRC,222246
1283,UG-2024-1943,Northern,Kampala,None,Food Security,% Children Immunized,Outcome,Food Security,Borehole,No,44.6,74.3,60.1,80.8,-14.2,On Track,Q1 2024,Jan,2024,10534,3720,185400730,157778975,UNHCR,World Vision,1031450
1284,UG-2024-1944,Northern,Gulu,Secondary,Protection,% Children Immunized,Outcome,Protection,Borehole,No,53.8,89.7,95.7,106.7,6.0,Achieved,Q2 2024,Jan,2024,1566,20248,184602762,172799369,UNHCR,World Vision,367994
1285,UG-2024-1945,Western,Gulu,None,Education,% HH with Latrine,Outcome,Education,Borehole,No,56.8,94.6,109.3,115.5,14.7,Achieved,Q2 2024,Jan,2024,16717,13583,73332557,123854323,UNHCR,World Vision,1143008
1286,UG-2024-1946,Central,Mbarara,Primary,Education,% HH with Improved Water,Output,Education,Borehole,No,44.7,74.4,54.0,72.5,-20.5,At Risk,Q2 2024,Jan,2024,15747,8506,178896371,87441108,UNHCR,IRC,1578229
1287,UG-2024-1947,Western,Gulu,None,WASH,% HH with Improved Water,Output,WASH,Borehole,No,33.4,55.7,31.5,56.6,-24.2,At Risk,Q2 2024,Jan,2024,17928,10722,123003416,133379608,USAID,DRC,1156677
1288,UG-2024-1948,Eastern,Kampala,None,Food Security,% HH with Improved Water,Output,Food Security,Borehole,No,39.6,66.1,73.0,110.6,7.0,Achieved,Q1 2024,Jan,2024,3745,2642,187484358,140129698,UNHCR,World Vision,816117
1289,UG-2024-1949,Eastern,Gulu,Secondary,Food Security,% Children Immunized,Output,Food Security,Borehole,No,34.8,58.0,58.7,101.2,0.7,Achieved,Q2 2024,Jan,2024,5202,4345,106741349,50311380,EU,DRC,351496
1290,UG-2024-1950,Western,Mbarara,Primary,Protection,% HH with Latrine,Output,Protection,Borehole,No,48.7,81.1,73.6,90.7,-7.5,On Track,Q1 2024,Jan,2024,13186,21531,113531725,122128127,EU,IRC,1826901
1291,UG-2024-1951,Western,Gulu,Secondary,WASH,% HH with Improved Water,Output,WASH,Borehole,No,41.7,69.5,79.9,115.0,10.4,Achieved,Q2 2024,Jan,2024,14100,16298,108418175,162085341,USAID,DRC,1274949
1292,UG-2024-1952,Eastern,Gulu,Primary,Livelihood,% Children Immunized,Outcome,Livelihood,Borehole,No,34.7,57.9,37.8,65.2,-20.2,At Risk,Q2 2024,Jan,2024,5721,13648,161190740,106904974,EU,DRC,1852944
1293,UG-2024-1953,Northern,Gulu,Secondary,Food Security,% HH with Improved Water,Outcome,Food Security,Borehole,No,36.7,61.1,41.9,68.6,-19.2,At Risk,Q1 2024,Jan,2024,5610,8937,34410850,166875170,EU,World Vision,1118922
1294,UG-2024-1954,Western,Gulu,None,WASH,% Children Immunized,Output,WASH,Borehole,No,34.2,57.0,64.4,112.9,7.3,Achieved,Q1 2024,Jan,2024,2363,9245,158199668,95590335,USAID,World Vision,1400770
1295,UG-2024-1955,Eastern,Mbarara,None,Food Security,% Children Immunized,Output,Food Security,Borehole,No,53.1,88.4,52.4,59.3,-36.0,At Risk,Q1 2024,Jan,2024,19171,8210,8676484,83622965,EU,IRC,574013
1296,UG-2024-1956,Northern,Kampala,Secondary,Protection,% Children Immunized,Output,Protection,Borehole,No,43.6,72.6,79.3,109.2,6.7,Achieved,Q1 2024,Jan,2024,3691,11318,5192613,17144513,USAID,IRC,746652
1297,UG-2024-1957,Western,Kampala,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,36.8,61.4,52.2,85.1,-9.2,On Track,Q2 2024,Jan,2024,11604,3259,110165307,112973186,EU,DRC,826450
1298,UG-2024-1958,Central,Mbarara,Secondary,Education,% HH with Improved Water,Output,Education,Borehole,No,42.4,70.7,76.0,107.5,5.3,Achieved,Q2 2024,Jan,2024,7673,3821,121829695,91010576,USAID,World Vision,1710656
1299,UG-2024-1959,Eastern,Gulu,Primary,Protection,% HH with Improved Water,Outcome,Protection,Borehole,No,38.4,63.9,36.3,56.8,-27.6,At Risk,Q1 2024,Jan,2024,15728,21407,134681102,25005484,USAID,IRC,1232318
1300,UG-2024-1960,Northern,Kampala,Primary,Education,% HH with Latrine,Output,Education,Borehole,No,38.5,64.2,42.4,66.2,-21.7,At Risk,Q1 2024,Jan,2024,17167,15683,104305336,43181595,UNHCR,DRC,1921735
1301,UG-2024-1961,Eastern,Mbarara,Primary,WASH,% HH with Latrine,Outcome,WASH,Borehole,No,56.2,93.7,91.1,97.2,-2.6,On Track,Q2 2024,Jan,2024,15427,15141,41819665,142714540,USAID,IRC,415513
1302,UG-2024-1962,Western,Mbarara,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,40.7,67.9,77.1,113.6,9.2,Achieved,Q1 2024,Jan,2024,9205,7606,7833240,95105755,USAID,IRC,812154
1303,UG-2024-1963,Eastern,Gulu,None,Protection,% HH with Latrine,Outcome,Protection,Borehole,No,33.2,55.4,48.0,86.7,-7.4,On Track,Q2 2024,Jan,2024,7459,13334,14563540,80687143,EU,World Vision,1557702
1304,UG-2024-1964,Central,Mbarara,Primary,Health,% HH with Latrine,Output,Health,Borehole,No,40.7,67.8,51.8,76.4,-16.0,At Risk,Q1 2024,Jan,2024,1172,1789,44986597,69257332,EU,DRC,1896066
1305,UG-2024-1965,Eastern,Mbarara,Primary,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,40.1,66.8,64.9,97.2,-1.9,On Track,Q2 2024,Jan,2024,17443,8827,198086867,123156281,EU,World Vision,151505
1306,UG-2024-1966,Central,Kampala,Primary,Education,% Children Immunized,Output,Education,Borehole,No,40.2,67.0,71.3,106.4,4.3,Achieved,Q1 2024,Jan,2024,14976,20369,92817759,168259228,EU,DRC,1696614
1307,UG-2024-1967,Central,Gulu,Primary,Health,% Children Immunized,Output,Health,Borehole,No,33.3,55.6,65.1,117.1,9.5,Achieved,Q2 2024,Jan,2024,16277,14121,135190668,97934123,USAID,World Vision,1925230
1308,UG-2024-1968,Eastern,Gulu,Secondary,Livelihood,% HH with Latrine,Output,Livelihood,Borehole,No,32.3,53.9,55.8,103.6,1.9,Achieved,Q1 2024,Jan,2024,17105,9652,38850257,74036150,EU,DRC,763049
1309,UG-2024-1969,Western,Kampala,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,42.0,69.9,49.4,70.7,-20.5,At Risk,Q2 2024,Jan,2024,7745,2434,35556636,164706428,USAID,World Vision,1087205
1310,UG-2024-1970,Western,Gulu,Secondary,Livelihood,% Children Immunized,Output,Livelihood,Borehole,No,49.0,81.6,73.7,90.4,-7.9,On Track,Q2 2024,Jan,2024,18486,10126,116729903,55190762,USAID,DRC,1204275
1311,UG-2024-1971,Eastern,Kampala,Secondary,Education,% HH with Improved Water,Outcome,Education,Borehole,No,45.8,76.4,56.5,74.0,-19.8,At Risk,Q1 2024,Jan,2024,5678,5863,30600635,125851338,USAID,IRC,1258125
1312,UG-2024-1972,Eastern,Gulu,Secondary,Food Security,% Children Immunized,Output,Food Security,Borehole,No,43.2,72.0,68.9,95.6,-3.1,On Track,Q2 2024,Jan,2024,4184,16072,22381684,6002904,EU,World Vision,1279290
1313,UG-2024-1973,Central,Gulu,Primary,Education,% Children Immunized,Outcome,Education,Borehole,No,39.0,65.0,73.6,113.2,8.6,Achieved,Q2 2024,Jan,2024,14905,7867,149053573,145800247,UNHCR,World Vision,1868196
1314,UG-2024-1974,Northern,Gulu,None,Livelihood,% HH with Latrine,Outcome,Livelihood,Borehole,No,45.6,76.1,78.9,103.7,2.8,Achieved,Q1 2024,Jan,2024,14663,8468,18039616,59289019,USAID,IRC,1254271
1315,UG-2024-1975,Eastern,Mbarara,Secondary,WASH,% Children Immunized,Output,WASH,Borehole,No,42.9,71.6,79.2,110.7,7.6,Achieved,Q2 2024,Jan,2024,16975,6795,101369033,59869581,UNHCR,World Vision,917022
1316,UG-2024-1976,Eastern,Mbarara,Secondary,Health,% HH with Latrine,Output,Health,Borehole,No,31.4,52.3,49.7,95.1,-2.6,On Track,Q2 2024,Jan,2024,8348,4073,167780275,121627767,EU,DRC,219642
1317,UG-2024-1977,Central,Gulu,Primary,Health,% HH with Improved Water,Output,Health,Borehole,No,31.6,52.6,53.5,101.7,0.9,Achieved,Q1 2024,Jan,2024,10103,14177,179635588,74177391,EU,DRC,1743341
1318,UG-2024-1978,Western,Kampala,Primary,Education,% Children Immunized,Output,Education,Borehole,No,44.1,73.5,78.4,106.6,4.9,Achieved,Q1 2024,Jan,2024,9604,2316,46600870,57944222,EU,IRC,1209177
1319,UG-2024-1979,Central,Gulu,Primary,Protection,% HH with Improved Water,Output,Protection,Borehole,No,32.4,54.0,37.0,68.7,-16.9,At Risk,Q2 2024,Jan,2024,12225,3096,7764505,138440734,UNHCR,DRC,1205339
1320,UG-2024-1980,Northern,Gulu,Secondary,Education,% HH with Latrine,Output,Education,Borehole,No,56.8,94.7,62.0,65.5,-32.7,At Risk,Q1 2024,Jan,2024,1509,15631,186705684,88545873,EU,World Vision,1065772
