ID,Item_Code,Region,District,Warehouse,Education,Category,Item_Name,Crop,Unit,Water_Source,Irrigation,Stock_On_Hand,Stock_Reserved,Stock_Available,Yield,Unit_Cost_UGX,Total_Value_UGX,Min_Stock_Level,Max_Stock_Level,Status,Last_Stock_In,Last_Stock_Out,Expiry_Date,Donor,Income_UGX
1218,HEA-1878,Eastern,Yumbe,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,1442,216,1225,64409,44667,64409814,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,64409814
1219,WAS-1879,Central,Kampala,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kg,Borehole,No,44,6,37,581,13211,581284,200,3000,Low,2024-06-01,2024-08-15,N/A,WFP,581284
1220,FOO-1880,Northern,Gulu,Food Warehouse,Secondary,Food,Cooking Oil,Cooking Oil,Pcs,Borehole,No,2719,407,2311,51636,18991,51636529,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,51636529
1221,FOO-1881,Western,Gulu,Food Warehouse,Primary,Food,Maize Flour,Maize Flour,Pcs,Borehole,No,2858,428,2429,83742,29301,83742258,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,83742258
1222,HEA-1882,Eastern,Yumbe,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Kit,Borehole,No,4984,747,4236,94686,18998,94686032,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,94686032
1223,FOO-1883,Northern,Yumbe,Food Warehouse,Secondary,Food,Beans,Beans,Kit,Borehole,No,3441,516,2924,76572,22253,76572573,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,76572573
1224,HEA-1884,Northern,Gulu,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,1360,204,1156,35361,26001,35361360,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,35361360
1225,HEA-1885,Northern,Yumbe,Health Warehouse,Primary,Health,Mama Kit,Mama Kit,Kg,Borehole,No,4560,684,3876,150188,32936,150188160,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,150188160
1226,AGR-1886,Northern,Gulu,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kg,Borehole,No,2971,445,2525,38257,12877,38257567,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,38257567
1227,NFI-1887,Eastern,Kampala,NFI Warehouse,Primary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,4962,744,4217,34704,6994,34704228,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,34704228
1228,AGR-1888,Northern,Kampala,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,2962,444,2517,131912,44535,131912670,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,131912670
1229,NFI-1889,Western,Gulu,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Kit,Borehole,No,4233,634,3598,169231,39979,169231107,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,169231107
1230,FOO-1890,Eastern,Mbarara,Food Warehouse,Primary,Food,Beans,Beans,Kg,Borehole,No,2061,309,1751,27471,13329,27471069,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,27471069
1231,AGR-1891,Central,Mbarara,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,1197,179,1017,46191,38589,46191033,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,46191033
1232,WAS-1892,Central,Kampala,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,298,44,253,14315,48040,14315920,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,14315920
1233,HEA-1893,Eastern,Gulu,Health Warehouse,Primary,Health,Mama Kit,Mama Kit,Kit,Borehole,No,1612,241,1370,16024,9941,16024892,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,16024892
1234,NFI-1894,Northern,Kampala,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,823,123,699,26790,32552,26790296,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,26790296
1235,HEA-1895,Western,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,3317,497,2819,8707,2625,8707125,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,8707125
1236,AGR-1896,Northern,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,49,7,41,1814,37039,1814911,200,3000,Low,2024-06-01,2024-08-15,N/A,UNHCR,1814911
1237,AGR-1897,Northern,Yumbe,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,2255,338,1916,59301,26298,59301990,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,59301990
1238,FOO-1898,Eastern,Yumbe,Food Warehouse,Secondary,Food,Maize Flour,Maize Flour,Pcs,Borehole,No,1882,282,1599,29507,15679,29507878,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,29507878
1239,WAS-1899,Western,Kampala,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,670,100,569,17809,26581,17809270,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,17809270
1240,NFI-1900,Northern,Mbarara,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kg,Borehole,No,954,143,810,41828,43845,41828130,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,41828130
1241,HEA-1901,Central,Kampala,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Kit,Borehole,No,3627,544,3082,99601,27461,99601047,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,99601047
1242,AGR-1902,Central,Gulu,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,1418,212,1205,48739,34372,48739496,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,48739496
1243,FOO-1903,Western,Kampala,Food Warehouse,Secondary,Food,Cooking Oil,Cooking Oil,Kit,Borehole,No,1419,212,1206,67209,47364,67209516,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,67209516
1244,HEA-1904,Western,Yumbe,Health Warehouse,Primary,Health,Mama Kit,Mama Kit,Kg,Borehole,No,359,53,305,14174,39483,14174397,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,14174397
1245,WAS-1905,Eastern,Gulu,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,3970,595,3374,127047,32002,127047940,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,127047940
1246,AGR-1906,Central,Kampala,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,680,102,578,24560,36118,24560240,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,24560240
1247,WAS-1907,Northern,Yumbe,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Kg,Borehole,No,1902,285,1616,31626,16628,31626456,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,31626456
1248,SHE-1908,Northern,Yumbe,Shelter Warehouse,Primary,Shelter,Cement,Cement,Kit,Borehole,No,4094,614,3479,116163,28374,116163156,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,116163156
1249,NFI-1909,Central,Gulu,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,3,0,2,106,35388,106164,200,3000,Low,2024-06-01,2024-08-15,N/A,UNHCR,106164
1250,SHE-1910,Eastern,Gulu,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,3516,527,2988,131857,37502,131857032,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,131857032
1251,FOO-1911,Northern,Gulu,Food Warehouse,Primary,Food,Beans,Beans,Kit,Borehole,No,3986,597,3388,32832,8237,32832682,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,32832682
1252,FOO-1912,Northern,Yumbe,Food Warehouse,Primary,Food,Rice,Rice,Kit,Borehole,No,1660,249,1411,47492,28610,47492600,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,47492600
1253,SHE-1913,Eastern,Gulu,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,4163,624,3538,142224,34164,142224732,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,142224732
1254,AGR-1914,Western,Yumbe,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,4227,634,3592,152886,36169,152886363,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,152886363
1255,AGR-1915,Central,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,4329,649,3679,162502,37538,162502002,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,162502002
1256,SHE-1916,Western,Yumbe,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,2436,365,2070,82502,33868,82502448,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,82502448
1257,FOO-1917,Northern,Yumbe,Food Warehouse,Secondary,Food,Beans,Beans,Kit,Borehole,No,1978,296,1681,12926,6535,12926230,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,12926230
1258,NFI-1918,Northern,Gulu,NFI Warehouse,Primary,NFI,Mosquito Net,Mosquito Net,Kit,Borehole,No,916,137,778,34808,38001,34808916,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,34808916
1259,AGR-1919,Central,Gulu,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,291,43,247,12808,44016,12808656,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,12808656
1260,AGR-1920,Northern,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,2448,367,2080,39828,16270,39828960,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,39828960
1261,WAS-1921,Central,Mbarara,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kg,Borehole,No,1603,240,1362,23889,14903,23889509,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,23889509
1262,NFI-1922,Eastern,Mbarara,NFI Warehouse,Primary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,2665,399,2265,128583,48249,128583585,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,128583585
1263,SHE-1923,Western,Yumbe,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Kit,Borehole,No,3106,465,2640,154890,49868,154890008,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,154890008
1264,HEA-1924,Western,Gulu,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,4950,742,4207,155434,31401,155434950,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,155434950
1265,WAS-1925,Northern,Mbarara,WASH Warehouse,Primary,WASH,Soap,Soap,Kit,Borehole,No,3602,540,3061,20913,5806,20913212,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,20913212
1266,SHE-1926,Western,Kampala,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Kg,Borehole,No,2324,348,1975,18073,7777,18073748,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,18073748
1267,NFI-1927,Northern,Kampala,NFI Warehouse,Secondary,NFI,Blanket,Blanket,Kit,Borehole,No,2768,415,2352,136492,49311,136492848,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,136492848
1268,NFI-1928,Western,Mbarara,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kit,Borehole,No,1003,150,852,47237,47096,47237288,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,47237288
1269,WAS-1929,Northern,Kampala,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kg,Borehole,No,3845,576,3268,169345,44043,169345335,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,169345335
1270,WAS-1930,Eastern,Kampala,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,2693,403,2289,112976,41952,112976736,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,112976736
1271,WAS-1931,Eastern,Kampala,WASH Warehouse,Secondary,WASH,Soap,Soap,Kg,Borehole,No,430,64,365,6334,14731,6334330,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,6334330
1272,AGR-1932,Central,Kampala,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kit,Borehole,No,2322,348,1973,77868,33535,77868270,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,77868270
1273,FOO-1933,Western,Kampala,Food Warehouse,Primary,Food,Beans,Beans,Kg,Borehole,No,3902,585,3316,48345,12390,48345780,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,48345780
1274,HEA-1934,Central,Kampala,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,3453,517,2935,158188,45812,158188836,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,158188836
1275,SHE-1935,Central,Mbarara,Shelter Warehouse,Secondary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,4384,657,3726,174290,39756,174290304,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,174290304
1276,NFI-1936,Western,Gulu,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Kit,Borehole,No,3274,491,2782,92853,28361,92853914,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,92853914
1277,NFI-1937,Eastern,Gulu,NFI Warehouse,Primary,NFI,Mosquito Net,Mosquito Net,Kit,Borehole,No,848,127,720,19802,23352,19802496,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,19802496
1278,NFI-1938,Western,Kampala,NFI Warehouse,Primary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,3610,541,3068,98971,27416,98971760,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,98971760
1279,HEA-1939,Eastern,Gulu,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Kit,Borehole,No,3902,585,3316,63867,16368,63867936,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,63867936
1280,AGR-1940,Eastern,Mbarara,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Kg,Borehole,No,4966,744,4221,144306,29059,144306994,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,144306994
1281,WAS-1941,Northern,Mbarara,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kg,Borehole,No,3712,556,3155,11759,3168,11759616,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,11759616
1282,SHE-1942,Western,Mbarara,Shelter Warehouse,Secondary,Shelter,Cement,Cement,Pcs,Borehole,No,1825,273,1551,60986,33417,60986025,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,60986025
1283,FOO-1943,Northern,Gulu,Food Warehouse,Primary,Food,Beans,Beans,Kit,Borehole,No,3591,538,3052,139205,38765,139205115,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,139205115
1284,NFI-1944,Central,Kampala,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Kg,Borehole,No,3104,465,2638,106482,34305,106482720,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,106482720
1285,NFI-1945,Northern,Yumbe,NFI Warehouse,Primary,NFI,Mosquito Net,Mosquito Net,Kit,Borehole,No,3700,555,3145,43493,11755,43493500,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,43493500
1286,WAS-1946,Eastern,Gulu,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,4854,728,4125,104424,21513,104424102,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,104424102
1287,WAS-1947,Central,Yumbe,WASH Warehouse,Secondary,WASH,Soap,Soap,Kit,Borehole,No,3385,507,2877,25248,7459,25248715,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,25248715
1288,FOO-1948,Western,Kampala,Food Warehouse,Secondary,Food,Maize Flour,Maize Flour,Kit,Borehole,No,3203,480,2722,99196,30970,99196910,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,99196910
1289,WAS-1949,Eastern,Gulu,WASH Warehouse,Secondary,WASH,Soap,Soap,Pcs,Borehole,No,4580,687,3893,170417,37209,170417220,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,170417220
1290,WAS-1950,Eastern,Mbarara,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,375,56,318,12704,33878,12704250,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,12704250
1291,AGR-1951,Eastern,Mbarara,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kg,Borehole,No,2363,354,2008,96240,40728,96240264,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,96240264
1292,HEA-1952,Eastern,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,1942,291,1650,46563,23977,46563334,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,46563334
1293,NFI-1953,Central,Yumbe,NFI Warehouse,Primary,NFI,Mosquito Net,Mosquito Net,Kg,Borehole,No,992,148,843,42065,42405,42065760,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,42065760
1294,SHE-1954,Central,Gulu,Shelter Warehouse,Primary,Shelter,Iron Sheets,Iron Sheets,Pcs,Borehole,No,1874,281,1592,53751,28683,53751942,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,53751942
1295,WAS-1955,Central,Gulu,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Pcs,Borehole,No,962,144,817,36614,38061,36614682,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,36614682
1296,HEA-1956,Western,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,1788,268,1519,31062,17373,31062924,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,31062924
1297,AGR-1957,Western,Gulu,Agriculture Warehouse,Primary,Agriculture,Maize Seeds,Maize Seeds,Kg,Borehole,No,3653,547,3105,70828,19389,70828017,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,70828017
1298,HEA-1958,Northern,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kg,Borehole,No,1096,164,931,3830,3495,3830520,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,3830520
1299,HEA-1959,Northern,Kampala,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,4865,729,4135,192026,39471,192026415,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,192026415
1300,FOO-1960,Eastern,Gulu,Food Warehouse,Secondary,Food,Beans,Beans,Pcs,Borehole,No,195,29,165,4726,24236,4726020,200,3000,Low,2024-06-01,2024-08-15,2026-02-01,UNICEF,4726020
1301,AGR-1961,Western,Yumbe,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Pcs,Borehole,No,2068,310,1757,81348,39337,81348916,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,81348916
1302,FOO-1962,Eastern,Gulu,Food Warehouse,Primary,Food,Maize Flour,Maize Flour,Pcs,Borehole,No,3243,486,2756,39512,12184,39512712,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,39512712
1303,NFI-1963,Eastern,Yumbe,NFI Warehouse,Primary,NFI,Mosquito Net,Mosquito Net,Kg,Borehole,No,84,12,71,604,7196,604464,200,3000,Low,2024-06-01,2024-08-15,N/A,UNHCR,604464
1304,WAS-1964,Central,Kampala,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,4753,712,4040,34834,7329,34834737,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,34834737
1305,WAS-1965,Central,Yumbe,WASH Warehouse,Secondary,WASH,Soap,Soap,Kg,Borehole,No,2959,443,2515,93110,31467,93110853,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,93110853
1306,AGR-1966,Central,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,1031,154,876,33506,32499,33506469,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,33506469
1307,WAS-1967,Northern,Mbarara,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Kg,Borehole,No,1595,239,1355,17519,10984,17519480,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,17519480
1308,AGR-1968,Central,Gulu,Agriculture Warehouse,Secondary,Agriculture,Hoe,Hoe,Kit,Borehole,No,273,40,232,6855,25111,6855303,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,6855303
1309,FOO-1969,Eastern,Gulu,Food Warehouse,Secondary,Food,Beans,Beans,Kit,Borehole,No,2699,404,2294,41235,15278,41235322,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNHCR,41235322
1310,HEA-1970,Central,Mbarara,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,4927,739,4187,42524,8631,42524937,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,42524937
1311,WAS-1971,Central,Mbarara,WASH Warehouse,Secondary,WASH,Water Tank,Water Tank,Kit,Borehole,No,2434,365,2068,36149,14852,36149768,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,36149768
1312,WAS-1972,Central,Kampala,WASH Warehouse,Primary,WASH,Soap,Soap,Kg,Borehole,No,735,110,624,4590,6245,4590075,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,4590075
1313,WAS-1973,Eastern,Gulu,WASH Warehouse,Secondary,WASH,Soap,Soap,Kg,Borehole,No,3253,487,2765,44676,13734,44676702,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,44676702
1314,NFI-1974,Eastern,Yumbe,NFI Warehouse,Primary,NFI,Blanket,Blanket,Kit,Borehole,No,3517,527,2989,153833,43740,153833580,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,153833580
1315,NFI-1975,Eastern,Mbarara,NFI Warehouse,Primary,NFI,Jerrycan,Jerrycan,Kg,Borehole,No,4727,709,4017,183989,38923,183989021,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,183989021
1316,WAS-1976,Central,Mbarara,WASH Warehouse,Secondary,WASH,Soap,Soap,Pcs,Borehole,No,533,79,453,8833,16573,8833409,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,8833409
1317,HEA-1977,Northern,Gulu,Health Warehouse,Primary,Health,Mama Kit,Mama Kit,Kit,Borehole,No,63,9,53,2138,33944,2138472,200,3000,Low,2024-06-01,2024-08-15,2026-02-01,UNICEF,2138472
1318,WAS-1978,Central,Gulu,WASH Warehouse,Primary,WASH,Water Tank,Water Tank,Kit,Borehole,No,4323,648,3674,168921,39075,168921225,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,168921225
1319,HEA-1979,Central,Kampala,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Kit,Borehole,No,3688,553,3134,134582,36492,134582496,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,134582496
1320,SHE-1980,Eastern,Mbarara,Shelter Warehouse,Primary,Shelter,Cement,Cement,Kg,Borehole,No,1372,205,1166,50706,36958,50706376,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,50706376
1321,FOO-1981,Eastern,Gulu,Food Warehouse,Secondary,Food,Beans,Beans,Kit,Borehole,No,787,118,668,37625,47809,37625683,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,37625683
1322,AGR-1982,Central,Gulu,Agriculture Warehouse,Primary,Agriculture,Hoe,Hoe,Kit,Borehole,No,3537,530,3006,119663,33832,119663784,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,119663784
1323,NFI-1983,Central,Yumbe,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Kit,Borehole,No,3387,508,2878,58483,17267,58483329,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,58483329
1324,SHE-1984,Central,Yumbe,Shelter Warehouse,Secondary,Shelter,Cement,Cement,Pcs,Borehole,No,3563,534,3028,29480,8274,29480262,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,29480262
1325,WAS-1985,Western,Mbarara,WASH Warehouse,Primary,WASH,Soap,Soap,Kit,Borehole,No,4995,749,4245,221323,44309,221323455,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,221323455
1326,NFI-1986,Central,Yumbe,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Kit,Borehole,No,1013,151,861,34839,34392,34839096,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,34839096
1327,NFI-1987,Central,Mbarara,NFI Warehouse,Secondary,NFI,Jerrycan,Jerrycan,Pcs,Borehole,No,1762,264,1497,41213,23390,41213180,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,41213180
1328,HEA-1988,Western,Gulu,Health Warehouse,Primary,Health,Malaria Kit,Malaria Kit,Kit,Borehole,No,1304,195,1108,36985,28363,36985352,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,WFP,36985352
1329,AGR-1989,Northern,Kampala,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Pcs,Borehole,No,1608,241,1366,52711,32781,52711848,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,52711848
1330,AGR-1990,Western,Yumbe,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kit,Borehole,No,2132,319,1812,14719,6904,14719328,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNICEF,14719328
1331,HEA-1991,Northern,Gulu,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Pcs,Borehole,No,3308,496,2811,41551,12561,41551788,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,41551788
1332,AGR-1992,Eastern,Gulu,Agriculture Warehouse,Secondary,Agriculture,Maize Seeds,Maize Seeds,Kg,Borehole,No,2714,407,2306,58877,21694,58877516,200,3000,Normal,2024-06-01,2024-08-15,N/A,WFP,58877516
1333,NFI-1993,Western,Mbarara,NFI Warehouse,Secondary,NFI,Mosquito Net,Mosquito Net,Kg,Borehole,No,684,102,581,18356,26837,18356508,200,3000,Normal,2024-06-01,2024-08-15,N/A,UNHCR,18356508
1334,HEA-1994,Central,Yumbe,Health Warehouse,Secondary,Health,Malaria Kit,Malaria Kit,Pcs,Borehole,No,3523,528,2994,50058,14209,50058307,200,3000,Normal,2024-06-01,2024-08-15,2026-02-01,UNICEF,50058307
1335,HEA-1995,Central,Gulu,Health Warehouse,Secondary,Health,Mama Kit,Mama Kit,Pcs,Borehole,No,65,9,55,2595,39929,2595385,200,3000,Low,2024-06-01,2024-08-15,2026-02-01,UNICEF,2595385
