ID,Case_ID,Region,District,Settlement,Education,Gender,Age,Age_Group,Marital_Status,GBV_Type,Perpetrator,Location_Incident,Yield,Water_Source,Irrigation,Crop,Reported,Reported_Within_72H,Service_Sought,Service_Provided,Referral_Made,Risk_Level,Repeat_Case,Month,Year,Income_UGX
1259,GBV-UG-10919,Northern,Mbarara,Host Community,None,Female,41,18-35,Single,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,No,Yes,Health,No,Police,Medium,No,Feb,2024,751600
1260,GBV-UG-10920,Eastern,Mbarara,Nakivale,Primary,Female,36,18-35,Married,Physical Assault,Family Member,School,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Police,High,No,Jan,2024,140734
1261,GBV-UG-10921,South West,Gulu,Nakivale,None,Female,44,18-35,Single,Domestic Violence,Family Member,Home,1,Borehole,No,N/A,No,Yes,Health,Yes,Police,Medium,No,Jan,2024,235430
1262,GBV-UG-10922,Eastern,Kampala,Nakivale,Secondary,Female,12,0-17,Single,Defilement,Stranger,Water Point,1,Borehole,No,N/A,Yes,No,Health,No,Health,High,Yes,Mar,2024,776443
1263,GBV-UG-10923,Western,Mbarara,Nakivale,Secondary,Female,35,18-35,Single,Domestic Violence,Intimate Partner,Home,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,High,Yes,Jan,2024,651332
1264,GBV-UG-10924,Central,Gulu,Nakivale,None,Female,26,18-35,Single,Early Marriage,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Health,No,Police,High,No,Jan,2024,316552
1265,GBV-UG-10925,Central,Mbale,Host Community,None,Female,24,18-35,Single,Domestic Violence,Stranger,Home,1,Tap,No,N/A,No,No,Health,No,Police,Medium,No,Jan,2024,166038
1266,GBV-UG-10926,South West,Mbarara,Host Community,Secondary,Female,58,18-35,Single,Physical Assault,Intimate Partner,Field,1,Borehole,No,N/A,No,Yes,Health,Yes,Police,Low,No,Feb,2024,765247
1267,GBV-UG-10927,Western,Mbale,Bidi Bidi,Secondary,Female,26,18-35,Single,Early Marriage,Intimate Partner,Water Point,1,Tap,No,N/A,No,No,Health,Yes,Police,High,No,Feb,2024,114256
1268,GBV-UG-10928,Central,Gulu,Bidi Bidi,Secondary,Female,47,18-35,Married,Sexual Assault,Intimate Partner,School,1,Tap,No,N/A,No,Yes,Psychosocial,No,Health,Low,Yes,Mar,2024,569445
1269,GBV-UG-10929,Northern,Mbale,Host Community,Primary,Female,50,18-35,Single,Sexual Assault,Stranger,Field,1,Tap,No,N/A,Yes,No,Legal,No,Health,Low,Yes,Feb,2024,67544
1270,GBV-UG-10930,Western,Mbale,Bidi Bidi,Primary,Female,34,18-35,Single,Domestic Violence,Intimate Partner,Home,1,Tap,No,N/A,Yes,No,Legal,Yes,Police,High,Yes,Feb,2024,479826
1271,GBV-UG-10931,Northern,Mbale,Host Community,Secondary,Male,20,18-35,Married,Physical Assault,Family Member,Field,1,Borehole,No,N/A,No,No,Psychosocial,No,Health,High,No,Jan,2024,163594
1272,GBV-UG-10932,Eastern,Mbarara,Bidi Bidi,Primary,Female,34,18-35,Married,Early Marriage,Family Member,Field,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Health,Medium,Yes,Feb,2024,283108
1273,GBV-UG-10933,Central,Mbarara,Bidi Bidi,None,Female,22,18-35,Married,Early Marriage,Family Member,School,1,Borehole,No,N/A,Yes,Yes,Psychosocial,No,Police,Low,No,Mar,2024,769193
1274,GBV-UG-10934,Northern,Mbarara,Bidi Bidi,Secondary,Female,33,18-35,Married,Early Marriage,Stranger,School,1,Borehole,No,N/A,No,No,Legal,No,Health,High,No,Feb,2024,525233
1275,GBV-UG-10935,West Nile,Kampala,Nakivale,None,Female,33,18-35,Single,Early Marriage,Intimate Partner,School,1,Tap,No,N/A,No,Yes,Legal,Yes,Health,Medium,No,Feb,2024,411573
1276,GBV-UG-10936,Eastern,Kampala,Host Community,Secondary,Female,13,0-17,Single,Defilement,Family Member,Water Point,1,Tap,No,N/A,No,No,Psychosocial,Yes,Health,Low,No,Mar,2024,472211
1277,GBV-UG-10937,South West,Kampala,Nakivale,None,Female,29,18-35,Married,Domestic Violence,Family Member,Home,1,Tap,No,N/A,Yes,No,Health,Yes,Health,High,Yes,Feb,2024,314243
1278,GBV-UG-10938,West Nile,Mbale,Nakivale,Primary,Female,54,18-35,Married,Domestic Violence,Stranger,Field,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Health,Low,No,Mar,2024,775737
1279,GBV-UG-10939,Eastern,Mbale,Host Community,Secondary,Female,11,0-17,Single,Defilement,Intimate Partner,School,1,Tap,No,N/A,Yes,No,Health,No,Police,Medium,No,Jan,2024,331156
1280,GBV-UG-10940,Eastern,Mbarara,Bidi Bidi,Primary,Female,11,0-17,Single,Defilement,Intimate Partner,Field,1,Tap,No,N/A,No,No,Health,Yes,Police,Medium,No,Mar,2024,444072
1281,GBV-UG-10941,West Nile,Kampala,Bidi Bidi,Primary,Female,23,18-35,Married,Physical Assault,Stranger,Water Point,1,Borehole,No,N/A,Yes,Yes,Legal,No,Police,Medium,No,Jan,2024,315635
1282,GBV-UG-10942,Central,Gulu,Bidi Bidi,Primary,Female,8,0-17,Single,Defilement,Intimate Partner,Water Point,1,Borehole,No,N/A,No,Yes,Health,No,Police,Medium,No,Feb,2024,129795
1283,GBV-UG-10943,Eastern,Kampala,Nakivale,Primary,Male,12,0-17,Single,Defilement,Stranger,School,1,Tap,No,N/A,Yes,Yes,Psychosocial,No,Health,Medium,Yes,Jan,2024,370879
1284,GBV-UG-10944,Western,Mbarara,Nakivale,Primary,Female,59,18-35,Married,Sexual Assault,Intimate Partner,Field,1,Tap,No,N/A,No,No,Psychosocial,No,Health,Low,No,Jan,2024,407230
1285,GBV-UG-10945,Central,Mbarara,Bidi Bidi,Primary,Female,55,18-35,Single,Sexual Assault,Family Member,Water Point,1,Borehole,No,N/A,No,No,Health,Yes,Police,High,Yes,Feb,2024,562825
1286,GBV-UG-10946,Central,Kampala,Host Community,None,Female,11,0-17,Married,Defilement,Family Member,Home,1,Borehole,No,N/A,No,No,Health,No,Police,Medium,Yes,Feb,2024,69587
1287,GBV-UG-10947,West Nile,Kampala,Host Community,Secondary,Female,49,18-35,Single,Physical Assault,Family Member,School,1,Borehole,No,N/A,No,No,Legal,Yes,Police,Medium,Yes,Mar,2024,250650
1288,GBV-UG-10948,South West,Gulu,Host Community,None,Female,48,18-35,Single,Domestic Violence,Stranger,Home,1,Tap,No,N/A,No,Yes,Health,Yes,Health,Low,Yes,Mar,2024,611747
1289,GBV-UG-10949,West Nile,Gulu,Nakivale,Primary,Female,19,18-35,Married,Domestic Violence,Stranger,Home,1,Borehole,No,N/A,No,No,Health,No,Police,Low,No,Feb,2024,614380
1290,GBV-UG-10950,West Nile,Kampala,Host Community,None,Female,39,18-35,Single,Physical Assault,Intimate Partner,School,1,Tap,No,N/A,Yes,No,Legal,Yes,Police,Medium,Yes,Feb,2024,507449
1291,GBV-UG-10951,Northern,Kampala,Nakivale,None,Female,10,0-17,Married,Defilement,Stranger,Home,1,Borehole,No,N/A,No,Yes,Health,Yes,Health,High,No,Mar,2024,109376
1292,GBV-UG-10952,Western,Mbale,Nakivale,Secondary,Female,52,18-35,Married,Physical Assault,Family Member,School,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Health,Low,No,Mar,2024,662098
1293,GBV-UG-10953,Central,Mbarara,Nakivale,Primary,Female,29,18-35,Single,Sexual Assault,Stranger,Home,1,Borehole,No,N/A,No,Yes,Psychosocial,No,Police,Low,Yes,Mar,2024,146406
1294,GBV-UG-10954,Western,Mbarara,Bidi Bidi,Secondary,Male,28,18-35,Married,Sexual Assault,Intimate Partner,Field,1,Tap,No,N/A,Yes,No,Psychosocial,Yes,Health,Medium,Yes,Feb,2024,518861
1295,GBV-UG-10955,Eastern,Mbarara,Bidi Bidi,Primary,Male,57,18-35,Single,Sexual Assault,Stranger,Field,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Health,Medium,Yes,Jan,2024,490554
1296,GBV-UG-10956,Eastern,Gulu,Nakivale,Primary,Female,15,0-17,Married,Defilement,Stranger,School,1,Tap,No,N/A,Yes,Yes,Health,Yes,Health,High,Yes,Mar,2024,149391
1297,GBV-UG-10957,South West,Gulu,Bidi Bidi,Secondary,Male,61,18-35,Married,Domestic Violence,Family Member,Water Point,1,Borehole,No,N/A,Yes,No,Health,Yes,Police,Low,No,Jan,2024,779360
1298,GBV-UG-10958,South West,Mbale,Host Community,Primary,Female,29,18-35,Married,Domestic Violence,Family Member,Home,1,Tap,No,N/A,No,Yes,Health,Yes,Health,High,Yes,Jan,2024,622374
1299,GBV-UG-10959,Western,Mbale,Nakivale,Primary,Female,8,0-17,Married,Defilement,Family Member,Home,1,Tap,No,N/A,No,Yes,Psychosocial,No,Health,Low,No,Mar,2024,12806
1300,GBV-UG-10960,South West,Mbarara,Bidi Bidi,None,Male,46,18-35,Married,Domestic Violence,Intimate Partner,Water Point,1,Tap,No,N/A,No,Yes,Legal,No,Police,Low,No,Mar,2024,265115
1301,GBV-UG-10961,Western,Gulu,Bidi Bidi,Secondary,Female,11,0-17,Single,Defilement,Stranger,Water Point,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,Low,Yes,Feb,2024,221168
1302,GBV-UG-10962,South West,Gulu,Nakivale,Primary,Female,43,18-35,Single,Physical Assault,Family Member,Home,1,Borehole,No,N/A,No,No,Health,Yes,Health,High,Yes,Feb,2024,317077
1303,GBV-UG-10963,Northern,Kampala,Bidi Bidi,Primary,Female,19,18-35,Married,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,No,No,Legal,Yes,Health,Medium,No,Feb,2024,60231
1304,GBV-UG-10964,Eastern,Kampala,Bidi Bidi,None,Female,8,0-17,Single,Defilement,Stranger,Home,1,Tap,No,N/A,Yes,No,Health,Yes,Health,Low,Yes,Feb,2024,772818
1305,GBV-UG-10965,Northern,Kampala,Bidi Bidi,Primary,Female,27,18-35,Married,Physical Assault,Family Member,Field,1,Borehole,No,N/A,Yes,No,Legal,No,Police,High,Yes,Mar,2024,736752
1306,GBV-UG-10966,West Nile,Mbarara,Host Community,Primary,Female,56,18-35,Married,Early Marriage,Stranger,Home,1,Borehole,No,N/A,No,No,Psychosocial,Yes,Police,High,No,Feb,2024,630210
1307,GBV-UG-10967,Northern,Mbale,Bidi Bidi,Secondary,Female,39,18-35,Married,Sexual Assault,Family Member,School,1,Borehole,No,N/A,No,Yes,Psychosocial,Yes,Health,Medium,Yes,Jan,2024,198418
1308,GBV-UG-10968,Eastern,Mbarara,Nakivale,Secondary,Female,59,18-35,Single,Physical Assault,Stranger,Field,1,Tap,No,N/A,Yes,Yes,Health,Yes,Police,High,No,Feb,2024,196388
1309,GBV-UG-10969,Northern,Mbarara,Host Community,None,Female,59,18-35,Single,Early Marriage,Intimate Partner,Water Point,1,Tap,No,N/A,No,Yes,Legal,No,Health,Medium,No,Mar,2024,659565
1310,GBV-UG-10970,Eastern,Mbarara,Nakivale,None,Female,56,18-35,Single,Physical Assault,Stranger,Water Point,1,Tap,No,N/A,No,No,Psychosocial,Yes,Police,Low,No,Mar,2024,545413
1311,GBV-UG-10971,Northern,Kampala,Host Community,Primary,Female,40,18-35,Single,Domestic Violence,Intimate Partner,Water Point,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,High,Yes,Feb,2024,634391
1312,GBV-UG-10972,Central,Mbarara,Nakivale,Primary,Male,32,18-35,Married,Domestic Violence,Stranger,Water Point,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Police,Medium,Yes,Mar,2024,107180
1313,GBV-UG-10973,West Nile,Kampala,Nakivale,None,Female,24,18-35,Single,Early Marriage,Family Member,School,1,Tap,No,N/A,Yes,No,Legal,No,Police,High,Yes,Mar,2024,635862
1314,GBV-UG-10974,Northern,Mbarara,Nakivale,None,Female,54,18-35,Single,Early Marriage,Intimate Partner,Water Point,1,Tap,No,N/A,No,No,Legal,Yes,Health,Low,Yes,Mar,2024,788332
1315,GBV-UG-10975,Eastern,Gulu,Bidi Bidi,Primary,Female,37,18-35,Married,Domestic Violence,Intimate Partner,Field,1,Tap,No,N/A,No,No,Legal,Yes,Police,Low,Yes,Mar,2024,780179
1316,GBV-UG-10976,Eastern,Kampala,Host Community,Secondary,Female,39,18-35,Married,Domestic Violence,Stranger,Home,1,Tap,No,N/A,No,No,Psychosocial,Yes,Health,Low,Yes,Mar,2024,493846
1317,GBV-UG-10977,Eastern,Kampala,Bidi Bidi,Primary,Female,29,18-35,Single,Sexual Assault,Intimate Partner,Home,1,Borehole,No,N/A,No,No,Psychosocial,No,Police,Low,Yes,Jan,2024,34599
1318,GBV-UG-10978,South West,Kampala,Nakivale,Primary,Female,25,18-35,Single,Domestic Violence,Stranger,Field,1,Borehole,No,N/A,No,Yes,Legal,No,Police,Low,No,Mar,2024,383589
1319,GBV-UG-10979,Western,Mbarara,Host Community,Secondary,Female,46,18-35,Single,Early Marriage,Stranger,School,1,Tap,No,N/A,No,No,Legal,No,Police,Medium,No,Feb,2024,652976
1320,GBV-UG-10980,South West,Mbarara,Bidi Bidi,None,Female,46,18-35,Married,Physical Assault,Intimate Partner,Field,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Police,High,No,Feb,2024,128292
1321,GBV-UG-10981,Northern,Mbarara,Bidi Bidi,Secondary,Female,45,18-35,Single,Early Marriage,Stranger,Field,1,Borehole,No,N/A,Yes,Yes,Health,No,Police,Medium,Yes,Feb,2024,116153
1322,GBV-UG-10982,West Nile,Mbale,Nakivale,Secondary,Female,38,18-35,Married,Early Marriage,Intimate Partner,Field,1,Borehole,No,N/A,No,No,Health,Yes,Police,Low,No,Mar,2024,122040
1323,GBV-UG-10983,Western,Kampala,Bidi Bidi,None,Male,50,18-35,Married,Early Marriage,Intimate Partner,School,1,Borehole,No,N/A,No,Yes,Legal,No,Health,Medium,No,Mar,2024,571310
1324,GBV-UG-10984,South West,Gulu,Host Community,Primary,Female,30,18-35,Married,Early Marriage,Stranger,Home,1,Tap,No,N/A,No,No,Psychosocial,Yes,Health,Medium,No,Mar,2024,396052
1325,GBV-UG-10985,West Nile,Gulu,Host Community,None,Female,22,18-35,Single,Physical Assault,Intimate Partner,School,1,Tap,No,N/A,No,Yes,Psychosocial,Yes,Health,High,Yes,Mar,2024,724600
1326,GBV-UG-10986,Eastern,Mbale,Host Community,None,Female,16,0-17,Single,Defilement,Family Member,Water Point,1,Tap,No,N/A,No,No,Psychosocial,No,Health,Low,No,Feb,2024,448193
1327,GBV-UG-10987,Western,Mbale,Nakivale,Primary,Female,32,18-35,Single,Physical Assault,Family Member,Water Point,1,Tap,No,N/A,No,Yes,Health,No,Police,Low,Yes,Feb,2024,279187
1328,GBV-UG-10988,West Nile,Mbale,Bidi Bidi,Primary,Female,53,18-35,Single,Physical Assault,Family Member,School,1,Tap,No,N/A,No,No,Legal,No,Police,Low,Yes,Feb,2024,114733
1329,GBV-UG-10989,West Nile,Gulu,Bidi Bidi,Secondary,Female,52,18-35,Single,Sexual Assault,Stranger,School,1,Borehole,No,N/A,No,No,Psychosocial,No,Health,Medium,Yes,Jan,2024,109578
1330,GBV-UG-10990,West Nile,Gulu,Nakivale,None,Female,26,18-35,Married,Sexual Assault,Family Member,Field,1,Tap,No,N/A,Yes,Yes,Health,No,Police,Low,Yes,Feb,2024,722169
1331,GBV-UG-10991,Western,Mbale,Host Community,Primary,Female,28,18-35,Single,Sexual Assault,Intimate Partner,Field,1,Borehole,No,N/A,Yes,No,Legal,Yes,Health,High,Yes,Mar,2024,241153
1332,GBV-UG-10992,South West,Gulu,Host Community,Secondary,Female,23,18-35,Married,Domestic Violence,Family Member,Water Point,1,Tap,No,N/A,Yes,No,Health,No,Police,Medium,No,Feb,2024,735865
1333,GBV-UG-10993,South West,Gulu,Host Community,Primary,Male,17,0-17,Married,Defilement,Family Member,Water Point,1,Tap,No,N/A,Yes,Yes,Psychosocial,Yes,Police,Medium,Yes,Mar,2024,234280
1334,GBV-UG-10994,South West,Kampala,Bidi Bidi,Secondary,Female,9,0-17,Married,Defilement,Stranger,School,1,Tap,No,N/A,Yes,Yes,Psychosocial,Yes,Police,High,No,Feb,2024,354601
1335,GBV-UG-10995,Eastern,Gulu,Nakivale,Primary,Female,21,18-35,Married,Early Marriage,Stranger,School,1,Borehole,No,N/A,Yes,Yes,Psychosocial,No,Health,Low,Yes,Mar,2024,207599
1336,GBV-UG-10996,Central,Mbarara,Nakivale,Primary,Female,20,18-35,Single,Domestic Violence,Intimate Partner,Field,1,Borehole,No,N/A,No,Yes,Health,Yes,Police,Medium,No,Mar,2024,519921
1337,GBV-UG-10997,Eastern,Gulu,Nakivale,Primary,Female,10,0-17,Married,Defilement,Family Member,Water Point,1,Borehole,No,N/A,No,No,Legal,No,Health,Low,No,Jan,2024,469481
1338,GBV-UG-10998,Eastern,Mbarara,Host Community,Secondary,Female,11,0-17,Single,Defilement,Intimate Partner,School,1,Tap,No,N/A,Yes,Yes,Legal,Yes,Police,Medium,No,Feb,2024,710266
1339,GBV-UG-10999,Western,Kampala,Bidi Bidi,Primary,Female,29,18-35,Married,Domestic Violence,Stranger,School,1,Borehole,No,N/A,No,No,Health,No,Health,Medium,No,Jan,2024,80496
