ID,Region,District,Education,Yield,Age,Gender,Income,Water_Source,Crop,Year,Farm_Size_acres,Fertilizer_Use,Household_Size,Refugee_Status,Protection_Needs,Disease,Health_Facility,ANC_Visits,Latrine_Type,Water_Distance_min,Handwashing,Main_Income,Food_Months,Savings_UGX,Coping_Strategy,GBV_Case_Type,Survivor_Gender,Support_Received,Referred,Item_Code,Item_Name,Stock,Location,KPI,Baseline,Target,Achieved,Research_Title,Methodology,P_Value,Findings
116,Western,Mbarara,Secondary,2.788039023455749,18,Female,1959493,Well,Maize,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,14.0,520.0,439.0,,,,
117,Central,Arua,Secondary,4.682271890702943,64,Female,526380,Tap,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,5.0,520.0,393.0,,,,
118,Eastern,Arua,Secondary,3.780100300220878,54,Female,1425522,Tap,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,0.0,520.0,498.0,,,,
119,Western,Gulu,Secondary,5.331252790397738,39,Female,1378601,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,19.0,520.0,301.0,,,,
120,Central,Mbarara,None,0.9252525048255825,61,Male,1366798,Borehole,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,35.0,520.0,316.0,,,,
121,Western,Arua,Secondary,5.584442111685647,36,Female,1804450,Borehole,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,1.0,520.0,502.0,,,,
122,Central,Kampala,Secondary,4.957455749317041,31,Female,257009,Well,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,69.0,520.0,424.0,,,,
123,Eastern,Kampala,Secondary,4.228596776718344,20,Male,1249183,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,1.0,520.0,503.0,,,,
124,Northern,Lira,Secondary,5.780232587350822,36,Male,1239586,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,2.0,520.0,430.0,,,,
125,Central,Mbarara,University,7.752293461037209,50,Female,541769,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,6.0,520.0,320.0,,,,
126,Western,Mbarara,University,9.0,38,Male,1704444,Borehole,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,83.0,520.0,377.0,,,,
127,Eastern,Lira,Primary,2.0905447550217957,18,Female,1886736,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,63.0,520.0,378.0,,,,
128,Central,Arua,Primary,2.5766161054584606,43,Female,426316,Borehole,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,40.0,520.0,350.0,,,,
129,Western,Mbarara,Secondary,5.76870901101093,27,Male,1170616,Tap,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,53.0,520.0,405.0,,,,
130,Western,Kampala,Primary,0.9564621881648876,52,Male,630241,River,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,40.0,520.0,404.0,,,,
131,Western,Kampala,Secondary,5.516943563232562,30,Female,838523,Borehole,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,4.0,520.0,309.0,,,,
132,Central,Gulu,University,7.239302757681471,23,Female,1755890,Borehole,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,88.0,520.0,415.0,,,,
133,Central,Mbarara,Primary,1.6117892445527522,60,Female,1049924,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,81.0,520.0,354.0,,,,
134,Central,Arua,Primary,1.1369603414488785,23,Female,1389871,Borehole,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,62.0,520.0,335.0,,,,
135,Northern,Lira,Primary,1.827510526869716,52,Female,1756681,River,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,0.0,520.0,350.0,,,,
136,Central,Lira,Secondary,1.9151804276744282,33,Male,485087,Well,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,24.0,520.0,373.0,,,,
137,Central,Arua,Secondary,3.7104605563084965,58,Female,1335627,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,80.0,520.0,316.0,,,,
138,Central,Gulu,Primary,3.1225563333425814,25,Male,1081587,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,45.0,520.0,516.0,,,,
139,Northern,Lira,University,6.323699359031172,20,Male,656076,Tap,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,14.0,520.0,360.0,,,,
140,Central,Mbarara,Secondary,5.588312701433808,22,Male,1741460,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,68.0,520.0,390.0,,,,
141,Western,Gulu,None,2.8599476027252875,38,Female,1052719,River,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,16.0,520.0,502.0,,,,
142,Central,Mbarara,Secondary,5.475644482625775,48,Female,1360117,Well,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,20.0,520.0,440.0,,,,
143,Western,Kampala,Secondary,4.430640910264366,31,Male,1492660,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,52.0,520.0,492.0,,,,
144,Western,Gulu,Primary,0.2,54,Male,1616569,Tap,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,54.0,520.0,394.0,,,,
145,Western,Lira,None,0.49630250796739406,36,Male,1057312,Tap,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,86.0,520.0,512.0,,,,
146,Northern,Gulu,None,1.057961473225613,54,Male,627189,Tap,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,9.0,520.0,379.0,,,,
147,Northern,Gulu,Primary,1.6061323504951892,37,Male,1454696,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,80.0,520.0,402.0,,,,
148,Northern,Gulu,University,6.660494524513429,19,Female,1416303,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,56.0,520.0,514.0,,,,
149,Central,Gulu,University,8.410067468693379,24,Male,1479282,Borehole,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,64.0,520.0,501.0,,,,
150,Western,Mbarara,Primary,0.8542234704846818,50,Female,1322734,River,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,36.0,520.0,347.0,,,,
151,Northern,Kampala,Primary,4.311692056119027,59,Male,657393,Tap,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,6.0,520.0,385.0,,,,
152,Northern,Arua,Primary,3.384726421754137,23,Male,322207,River,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,75.0,520.0,369.0,,,,
153,Central,Gulu,Primary,2.7682168082776957,24,Female,1351563,Well,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,39.0,520.0,346.0,,,,
154,Northern,Lira,University,6.086383444259236,61,Female,1833325,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,49.0,520.0,309.0,,,,
155,Central,Gulu,Primary,1.6260496545085745,35,Male,1791522,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,0.0,520.0,484.0,,,,
156,Eastern,Lira,Primary,0.8737822854112602,60,Female,846499,Borehole,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,19.0,520.0,379.0,,,,
157,Northern,Mbarara,Primary,4.216765480314387,46,Female,1546853,Borehole,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,30.0,520.0,312.0,,,,
158,Eastern,Lira,Secondary,5.737611560074042,36,Male,1987119,Well,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,67.0,520.0,488.0,,,,
159,Central,Arua,Primary,1.0937153714167178,42,Male,1635995,River,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,89.0,520.0,357.0,,,,
160,Western,Kampala,Secondary,3.647372005093799,21,Male,1531340,Tap,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,11.0,520.0,383.0,,,,
161,Northern,Lira,Primary,2.933144769231909,30,Female,630283,Well,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,21.0,520.0,367.0,,,,
162,Central,Lira,Secondary,3.9004908618277923,49,Male,1711061,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,0.0,520.0,383.0,,,,
163,Western,Kampala,Secondary,2.2813252429681823,44,Male,360747,River,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,0.0,520.0,385.0,,,,
164,Western,Arua,Primary,1.8422272394443118,51,Female,1971137,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,2.0,520.0,456.0,,,,
165,Eastern,Gulu,Secondary,6.1510342980200186,45,Male,1773724,Tap,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,75.0,520.0,443.0,,,,
166,Central,Lira,University,6.210021409585556,26,Female,1888396,Tap,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,20.0,520.0,362.0,,,,
167,Western,Kampala,University,6.636532663297793,25,Female,1014050,Tap,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,12.0,520.0,474.0,,,,
168,Northern,Mbarara,Secondary,3.0548225759646197,38,Male,1014348,Well,Maize,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,60.0,520.0,342.0,,,,
169,Northern,Kampala,Secondary,4.787762985283749,63,Female,1456865,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,12.0,520.0,450.0,,,,
170,Eastern,Mbarara,University,6.915151799024583,47,Female,1074099,Tap,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,81.0,520.0,457.0,,,,
171,Western,Arua,Secondary,3.4579802584430217,46,Male,1271454,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,32.0,520.0,484.0,,,,
172,Central,Gulu,None,0.2,26,Female,801248,Tap,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,5.0,520.0,329.0,,,,
173,Northern,Kampala,University,8.204543374010875,30,Male,762842,Well,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,24.0,520.0,366.0,,,,
174,Western,Lira,Primary,0.8944565933589197,35,Male,1930732,River,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,22.0,520.0,483.0,,,,
175,Western,Arua,Secondary,4.703815695589555,55,Male,602561,Tap,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,87.0,520.0,323.0,,,,
176,Eastern,Kampala,Primary,0.3461207552884269,39,Male,1179022,Well,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,25.0,520.0,400.0,,,,
177,Northern,Lira,None,1.9072116830123824,48,Male,1110290,River,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,3.0,520.0,504.0,,,,
178,Northern,Kampala,Primary,3.4702988872600606,52,Female,1372024,River,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,34.0,520.0,405.0,,,,
179,Central,Mbarara,Secondary,5.294783711639914,59,Female,424094,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,74.0,520.0,400.0,,,,
180,Northern,Kampala,Primary,2.338791531430132,59,Female,484728,River,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,99.0,520.0,503.0,,,,
181,Central,Kampala,Primary,4.084003605563696,27,Male,1772239,Borehole,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,24.0,520.0,307.0,,,,
182,Northern,Kampala,Primary,4.807791694996068,26,Male,1260174,Tap,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,19.0,520.0,515.0,,,,
183,Eastern,Arua,Secondary,3.878376863954037,48,Male,1977797,Tap,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,0.0,520.0,471.0,,,,
184,Northern,Kampala,University,6.3489949698700725,61,Male,1660237,River,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,93.0,520.0,507.0,,,,
185,Central,Lira,Secondary,4.349177260344936,57,Female,505957,Well,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,67.0,520.0,395.0,,,,
186,Central,Mbarara,Secondary,3.722319854105793,41,Female,334802,Borehole,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,22.0,520.0,461.0,,,,
187,Eastern,Mbarara,University,6.1761298039898795,58,Male,735972,Well,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,98.0,520.0,334.0,,,,
188,Northern,Kampala,Secondary,3.6632614597584907,25,Male,1699262,Tap,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,21.0,520.0,395.0,,,,
189,Northern,Arua,Primary,4.215756008006245,37,Male,566570,River,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,94.0,520.0,349.0,,,,
190,Eastern,Arua,Primary,3.271881995035432,34,Female,365635,Borehole,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,61.0,520.0,444.0,,,,
191,Northern,Lira,Primary,2.019053872741909,45,Female,646681,River,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,0.0,520.0,301.0,,,,
192,Northern,Kampala,Primary,0.2,23,Male,1322299,Borehole,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,58.0,520.0,517.0,,,,
193,Central,Mbarara,Secondary,2.655535506393533,59,Male,261320,River,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,67.0,520.0,481.0,,,,
194,Northern,Arua,Secondary,4.703429082601878,50,Female,1613864,Well,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,18.0,520.0,343.0,,,,
195,Northern,Kampala,Primary,0.3784440586111826,45,Female,494768,Tap,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,29.0,520.0,508.0,,,,
196,Eastern,Arua,Secondary,4.492993527451956,18,Male,1980391,River,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,0.0,520.0,401.0,,,,
197,Eastern,Arua,Secondary,3.1344362751349744,58,Male,1514446,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,47.0,520.0,476.0,,,,
198,Western,Mbarara,Primary,2.5918057745806733,52,Male,952612,Borehole,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,18.0,520.0,429.0,,,,
199,Central,Gulu,University,6.863856301334143,41,Female,429635,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,51.0,520.0,371.0,,,,
200,Northern,Lira,Secondary,4.3205899338907106,23,Male,381465,Well,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,84.0,520.0,409.0,,,,
201,Northern,Lira,Primary,2.1055781529214794,24,Female,857203,Borehole,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,21.0,520.0,497.0,,,,
202,Western,Mbarara,Secondary,3.772714374392268,26,Male,920820,Well,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,49.0,520.0,436.0,,,,
203,Northern,Arua,Secondary,3.4792095810635617,54,Male,1244578,Tap,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,65.0,520.0,428.0,,,,
204,Central,Kampala,Secondary,4.68389231724189,33,Male,884213,River,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,5.0,520.0,496.0,,,,
205,Western,Arua,Secondary,5.0051926747809485,51,Female,1701352,Borehole,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,63.0,520.0,402.0,,,,
206,Central,Mbarara,Secondary,2.981027477463874,52,Male,1208571,Well,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,20.0,520.0,436.0,,,,
207,Western,Lira,Secondary,4.148371527707731,52,Female,295324,Tap,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,96.0,520.0,441.0,,,,
208,Western,Arua,Primary,2.696582073487738,37,Male,928692,Tap,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,18.0,520.0,326.0,,,,
209,Eastern,Lira,Primary,2.683771134623042,40,Female,728855,Well,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,90.0,520.0,436.0,,,,
210,Central,Kampala,None,1.3667696195965178,59,Male,688963,Well,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,36.0,520.0,463.0,,,,
211,Northern,Lira,Secondary,3.797965189654776,52,Female,405908,Borehole,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,62.0,520.0,392.0,,,,
212,Northern,Lira,Primary,2.779030425462539,64,Male,524262,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,28.0,520.0,511.0,,,,
213,Central,Gulu,University,7.41802871098362,63,Female,1700678,Borehole,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,59.0,520.0,506.0,,,,
214,Northern,Gulu,Secondary,4.341036655822564,40,Female,397863,River,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,91.0,520.0,399.0,,,,
215,Northern,Gulu,University,7.305939836533724,21,Male,1504826,Tap,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,33.0,520.0,430.0,,,,
216,Central,Lira,University,7.790353411037507,27,Female,1083796,Borehole,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,0.0,520.0,416.0,,,,
217,Western,Mbarara,University,4.949059642104732,60,Female,1123966,Tap,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,47.0,520.0,450.0,,,,
218,Central,Lira,University,7.743463841865367,28,Male,414650,River,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,88.0,520.0,421.0,,,,
219,Western,Mbarara,Secondary,4.542427765221275,57,Female,751848,Well,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,20.0,520.0,409.0,,,,
220,Northern,Mbarara,Secondary,3.0883746722612733,26,Male,808856,Borehole,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,33.0,520.0,372.0,,,,
221,Northern,Gulu,Primary,3.3024708823196884,57,Male,837534,Well,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,25.0,520.0,329.0,,,,
222,Northern,Arua,Primary,2.1016790939760384,29,Female,1457334,Tap,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,35.0,520.0,318.0,,,,
223,Eastern,Kampala,Secondary,3.938033563681447,34,Female,1907307,Borehole,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,98.0,520.0,401.0,,,,
224,Western,Gulu,Secondary,3.692320217534338,49,Female,547493,River,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,22.0,520.0,366.0,,,,
225,Eastern,Gulu,Primary,2.8023988442382244,40,Female,1373036,River,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,80.0,520.0,349.0,,,,
226,Eastern,Arua,Secondary,3.414646857487947,32,Female,385084,Well,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,46.0,520.0,347.0,,,,
227,Central,Kampala,University,7.701474629947786,45,Male,404228,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,75.0,520.0,302.0,,,,
228,Eastern,Lira,Secondary,4.061137412805328,55,Male,465076,River,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,43.0,520.0,365.0,,,,
229,Central,Lira,Secondary,3.835797516512063,22,Female,1138974,Well,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,19.0,520.0,454.0,,,,
230,Central,Gulu,University,7.55287567761397,57,Female,1258354,Well,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,26.0,520.0,514.0,,,,
231,Eastern,Kampala,University,6.48044323768092,35,Female,1533753,Borehole,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,60.0,520.0,405.0,,,,
232,Western,Gulu,Secondary,5.1481768253623015,38,Female,865664,Borehole,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,36.0,520.0,410.0,,,,
233,Western,Mbarara,University,7.779592950840866,32,Female,1506165,Well,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,83.0,520.0,339.0,,,,
234,Western,Gulu,University,5.465196161781023,20,Male,1191159,Tap,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,51.0,520.0,424.0,,,,
235,Western,Gulu,University,7.9092602022229235,63,Male,589585,Tap,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,74.0,520.0,317.0,,,,
236,Western,Lira,Primary,1.0379640284981144,43,Male,607623,Borehole,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,91.0,520.0,454.0,,,,
237,Eastern,Lira,Secondary,5.371580526882511,32,Female,663735,Borehole,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,61.0,520.0,438.0,,,,
238,Eastern,Lira,Primary,4.528357192230239,62,Female,1251097,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,65.0,520.0,466.0,,,,
239,Northern,Mbarara,None,2.0748344382691313,37,Female,1113063,Tap,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,23.0,520.0,318.0,,,,
240,Western,Lira,Secondary,2.043019355300327,38,Male,284622,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,79.0,520.0,388.0,,,,
241,Eastern,Kampala,Secondary,5.263565719386019,43,Male,707922,Borehole,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,11.0,520.0,434.0,,,,
242,Northern,Arua,University,9.0,58,Male,317257,River,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,15.0,520.0,356.0,,,,
243,Western,Kampala,Primary,2.196968359001971,40,Male,838935,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,35.0,520.0,429.0,,,,
244,Central,Kampala,University,6.76529667997011,42,Female,1380431,River,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,1.0,520.0,337.0,,,,
245,Northern,Lira,Secondary,3.011513278073568,21,Female,242666,Well,Maize,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,88.0,520.0,432.0,,,,
246,Eastern,Arua,Secondary,4.51207941881967,27,Female,1396446,Tap,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,61.0,520.0,505.0,,,,
247,Central,Arua,University,8.069177182543129,39,Female,1978027,Borehole,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,63.0,520.0,381.0,,,,
248,Central,Arua,Secondary,4.897737128149454,20,Female,1062735,Tap,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,28.0,520.0,335.0,,,,
249,Central,Mbarara,Primary,5.641966977287799,36,Female,1511823,Tap,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,91.0,520.0,495.0,,,,
250,Northern,Lira,University,6.8330270429657975,48,Male,1171547,Borehole,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,73.0,520.0,387.0,,,,
251,Eastern,Arua,Primary,0.8693266325847357,26,Female,1319421,Tap,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,86.0,520.0,504.0,,,,
252,Central,Mbarara,None,1.370970971568219,46,Female,889299,River,Beans,2022,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,95.0,520.0,418.0,,,,
253,Western,Gulu,University,4.38354823478751,54,Female,1176546,Borehole,Maize,2023,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,30.0,520.0,384.0,,,,
254,Central,Gulu,Primary,1.9668960751354865,63,Female,1584890,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,82.0,520.0,484.0,,,,
255,Central,Mbarara,Secondary,5.824382058600213,24,Female,960072,Well,Coffee,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,14.0,520.0,447.0,,,,
256,Northern,Mbarara,Primary,2.8251336486317715,55,Female,581577,River,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,54.0,520.0,432.0,,,,
257,Northern,Lira,University,6.979416812831269,41,Female,393020,Well,Beans,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,32.0,520.0,323.0,,,,
258,Eastern,Lira,Primary,4.320780376715357,25,Female,1870444,Well,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,80.0,520.0,329.0,,,,
259,Western,Gulu,University,6.52940010833663,51,Male,1597201,Borehole,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,51.0,520.0,327.0,,,,
260,Northern,Arua,Secondary,5.4618204129341095,43,Male,390828,River,Cassava,2022,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,99.0,520.0,480.0,,,,
261,Central,Gulu,Primary,2.6293069751663403,45,Male,716076,River,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,19.0,520.0,478.0,,,,
262,Eastern,Arua,Secondary,4.580047463459026,45,Female,1229518,River,Cassava,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,72.0,520.0,408.0,,,,
263,Central,Arua,University,5.582695144136987,63,Male,1812268,Borehole,Coffee,2024,,,,,,,,,,,,,,,,,,,,,,,,Kits Distributed,37.0,520.0,434.0,,,,
264,Central,Lira,Secondary,3.717953205171783,24,Female,1455215,Well,Beans,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,2.0,520.0,469.0,,,,
265,Northern,Kampala,Primary,1.1024817671561264,20,Male,733983,Well,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,53.0,520.0,334.0,,,,
266,Eastern,Kampala,Secondary,4.104754921774655,39,Male,412135,Well,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,65.0,520.0,418.0,,,,
267,Western,Mbarara,Secondary,4.590402343916267,55,Female,992154,Borehole,Cassava,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,17.0,520.0,333.0,,,,
268,Western,Lira,Secondary,3.089961894908548,63,Female,442778,Borehole,Maize,2024,,,,,,,,,,,,,,,,,,,,,,,,Yield Increased,86.0,520.0,402.0,,,,
269,Northern,Arua,Secondary,6.249178922684823,61,Female,1822738,Tap,Maize,2022,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,82.0,520.0,500.0,,,,
270,Northern,Kampala,Secondary,4.478106019091961,35,Female,594057,River,Coffee,2023,,,,,,,,,,,,,,,,,,,,,,,,Farmers Trained,6.0,520.0,416.0,,,,
